ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,ID9,ID10,ID11,ID12,ID13,ID14,ID15,ID16,ID17,ID18,ID19,ID20,ID21,ID22,ID23,ID24,ID25,ID26,ID27,ID28,ID29,ID30,ID31,ID32,ID33,ID34,ID35,ID36,ID37,ID38,ID39,ID40
1.169844209,0.6664599958,0.6383033585,0.7596190291,0.9935069749,0.842426909,1.0458973696,1.2600522,0.7508820016,0.447429891,0.5690217991,0.8886267773,1.7316205246,1.0337891705,0.4616211408,0.76387245,0.4601645437,1.3020444813,1.1713017337,0.9223424733,1.2335900045,0.877011633,0.4048324796,0.7699812628,0.9393345396,0.5663507631,0.6142348955,0.4237665633,0.8497114703,0.583241692,-0.0461885311,0.7704791258,0.3802125614,0.8596565973,0.8990057251,0.5597695489,0.5560853381,0.6502895811,2.2380515028,0.9159850583
1.1187247712,0.670022283,0.6559121616,0.7661409452,0.9876017599,0.830338221,1.0400026857,1.2294177284,0.7704645641,0.4198940821,0.5708614949,0.865177728,1.7513530153,1.0168416374,0.4424979947,0.7622550345,0.4690591547,1.2728176615,1.1396088653,0.9042457954,1.1833987307,0.8899851891,0.4209595101,0.7941432558,0.9708896393,0.5693697512,0.6243611009,0.4085520778,0.847843237,0.5549770398,0.0267706151,0.7391006476,0.3995008368,0.829509198,0.9153069822,0.5583905618,0.5064535483,0.7415350272,2.2409696592,0.9182492501
1.0674334647,0.67444976190000006,0.674188037,0.774297752,0.9826188131,0.8193912923,1.0338711918,1.1979655015,0.7910931467,0.3937735156,0.5737777513,0.8424608562,1.7689208873,1.0012886462,0.426508996,0.7611540602,0.4789555338,1.2445603704,1.108402745,0.8881696977,1.1330555953,0.9048806473,0.4380257502,0.819971714,1.0013275962,0.5734438453,0.6344883974,0.3937856395,0.8480432644,0.5279179908,0.0997169987,0.7089740103,0.4201061446,0.8002115727,0.9325873928,0.5586219842,0.459826918,0.8316508917,2.2405140822,0.921419872
1.016304797,0.679936911,0.6933121915,0.7842949517,0.9788134387,0.8098565746,1.0277668503,1.1659426415,0.8129306511,0.3693239257,0.5779677466,0.8207697409,1.7844918926,0.9874121208,0.4139110209,0.7608043064,0.4900098637,1.2175517226,1.0779850927,0.8743778245,1.0828862699,0.9218643899,0.4561892197,0.8475683805,1.0308626609,0.5787684189,0.6447308416,0.3796517381,0.8504951273,0.5023638615,0.1726515681,0.6804317568,0.4421916839,0.7720860242,0.9510383815,0.5606822691,0.4165862498,0.9205930745,2.2370764271,0.9256982169
0.9656213554,0.6866939615,0.7134498456,0.796287274,0.9763963381,0.801945085,1.0219195548,1.1336191493,0.8361252842,0.3467969181,0.5836222777,0.8004183837,1.7982460971,0.975450562,0.4049078706,0.7614030894,0.5023752349,1.1920533254,1.0486329091,0.8630993409,1.0331806722,0.9410767353,0.4755963191,0.8769914987,1.0596661422,0.585530232,0.6552432337,0.366353879,0.8553991045,0.4785987512,0.245597129,0.6538247608,0.4659097543,0.7454198489,0.9708270956,0.5647270684,0.3771293403,1.008358539,2.2310640147,0.9312894008
0.9156841014,0.694903461,0.7347848839,0.8104228015,0.9755901921,0.7958939045,1.01655315,1.1012377718,0.8608451668,0.3264471686,0.5909038761,0.7816870481,1.8103474837,0.9656584141,0.3996956599,0.7631340402,0.516215668,1.1683161345,1.0206178023,0.8545539965,0.9842358008,0.9626493872,0.496402335,0.9082914225,1.0879361746,0.5938961247,0.6661514736,0.3540813713,0.8628969871,0.4569103271,0.318548692,0.6294368186,0.4914052812,0.7204988771,0.992090485,0.5709284689,0.3417766509,1.0949282572,2.2228859853,0.9383423198
0.8667810557,0.7047475383,0.7574573801,0.8268351571,0.9765838066,0.791898129,1.0119025252,1.0690571745,0.8871916043,0.3084893599,0.5999551987,0.764829827,1.8209735965,0.958213442,0.3984208688,0.7661901359,0.531651762,1.1465569764,0.9942114687,0.8489339505,0.9363426119,0.9866623788,0.5187551111,0.9415067343,1.1158665375,0.6040204127,0.67760915880000006,0.3430207614,0.8731327673,0.4375447251,0.3915397388,0.6075676762,0.5188209319,0.6975775132,1.0149916585,0.5794248005,0.3108568604,1.1802993791,2.2129665658,0.9470409778
0.8192088283,0.7163827513,0.7816220119,0.8456035152,0.9795381012,0.7901289431,1.0081962821,1.0373181306,0.9152911845,0.2931387485,0.6109260238,0.7501043116,1.8303008802,0.9533393686,0.4012092392,0.7707316847,0.5488094339,1.1270127512,0.9696404823,0.8463859551,0.8897959625,1.0132178377,0.5427741275,0.9766306482,1.1436653814,0.6160339688,0.6897403068,0.3333439689,0.8862159861,0.4207401863,0.4645946865,0.5884729701,0.548272821,0.6768995349,1.0396258635,0.5903216182,0.2846343619,1.2644889804,2.2017039256,0.9575212062
0.7732279535,0.7299439712,0.8074092928,0.8668328325,0.984622566,0.79077007,1.005620979,1.0062321375,0.9452340301,0.2806009728,0.6239133027,0.7377002828,1.8384846923,0.9511753331,0.4081425559,0.7769065031,0.5678094063,1.1098508784,0.9471460648,0.8470435062,0.8448496523,1.042349875,0.5685892902,1.0136616659,1.1715176444,0.6300738848,0.7026934625,0.3252226647,0.9022143775,0.406708512,0.5377167691,0.5723745596,0.57986329700000006,0.6586838318,1.0661128838,0.6037338862,0.2633424192,1.3475097603,2.1895209359,0.9699123616
0.7290918056,0.745575805,0.8349163312,0.890549003,0.9919404929,0.793939283,1.0043772966,0.9760284143,0.9770851894,0.2710248754,0.6390113791,0.7278333669,1.8456882209,0.9518692037,0.4192767761,0.7848576271,0.5887263307,1.0952523126,0.926926958,0.8510128021,0.8017621363,1.0740914936,0.5963140216,1.0525726337,1.1996132967,0.6462230556,0.716584133,0.3188132939,0.921184668,0.395622056,0.6109605025,0.5594908545,0.6136735961,0.643137358,1.0945171349,0.6197062619,0.2471796083,1.4293828332,2.1767687853,0.9843238391
0.6870575232,0.7633625528,0.8642615327,0.9167955989,1.0016087763,0.7997695299,1.0046398418,0.9469183911,1.0109174144,0.264579759,0.6563057271,0.7206439764,1.8520665454,0.9555302562,0.4346362669,0.7946819994,0.6116394889,1.0833605699,0.9091688187,0.8583709506,0.7607843506,1.1084481839,0.6260465645,1.0933158874,1.2281459017,0.6645797372,0.7315329636,0.3142753071,0.94315604,0.3876698146,0.6843138591,0.5499740221,0.6497841325,0.6304210399,1.1248993874,0.6383016489,0.2363069544,1.5101454984,2.1638345947,1.0008341998
0.6473346875,0.7834016382,0.8955073251,0.9455808186,1.0137116758,0.8083475257,1.0065622879,0.9190859816,1.0467373739,0.2613961343,0.6758325064,0.7162787046,1.857750842,0.9622418803,0.4541753542,0.8064898219,0.6366184004,1.0743076011,0.8940559104,0.8691367729,0.7221226038,1.1454022805,0.6578698267,1.1358168168,1.2572910519,0.6851939772,0.7476667106,0.3117216656,0.9681255512,0.3829580454,0.7578373783,0.543978235,0.6882341256,0.6206725521,1.1572954512,0.6595401354,0.2308401778,1.5898271523,2.1510461825,1.019520993
0.610133732,0.8057554082,0.9287159785,0.9768805108,1.0283046003,0.8197600652,1.0102790576,0.8927058701,1.0845756948,0.2615632979,0.6976494683,0.7148524011,1.8628785509,0.9720757361,0.477875645,0.8203419735,0.6636879322,1.0681982971,0.8817043552,0.8833397543,0.6859913987,1.1849095773,0.6918520317,1.1799954709,1.2872031328,0.7081131314,0.7650807704,0.3112940478,0.9960457866,0.3816023438,0.8315326988,0.5416174528,0.7290529847,0.6140309791,1.1917255741,0.683415062,0.2308310315,1.6684630887,2.1386973622,1.0404401132
0.5756531705,0.8304608509,0.9639361707,1.0106422669,1.0453997592,0.8340271804,1.0159261618,0.8679473866,1.1244271237,0.26518883,0.7217347847,0.7164355877,1.8675724103,0.9850414391,0.5056326042,0.8363064849,0.692887528,1.0651005802,0.8722493383,0.9009640282,0.6525802843,1.2268938926,0.7280353509,1.2257623585,1.3180451974,0.7333567709,0.7838717582,0.3130871991,1.026874343,0.3836905657,0.90542770400000006,0.5429608877,0.7722534534,0.6105865435,1.2281765241,0.709903686,0.236340874,1.746102752,2.1270570369,1.0636030058
0.5440449071,0.857548022,1.0011669341,1.0468076445,1.0650274399,0.8511922622,1.023581304,0.8449415542,1.1662519303,0.2722979903,0.748096151,0.7210846131,1.8719289031,1.0011864925,0.5374491686,0.8544170775,0.7241960233,1.0651015737,0.8657871497,0.9221608913,0.6220364057,1.2712995263,0.766459503,1.273382945,1.3499389311,0.7609162105,0.8041228464,0.3171920251,1.0605387663,0.389265053,0.9795273016,0.5480491577,0.8178157314,0.6105073874,1.2666130689,0.7389493738,0.2473578116,1.8227970773,2.1163433786,1.0890154128
0.515467837,0.8870037589,1.0404329555,1.0853243662,1.0871860933,0.8712760574,1.0333391509,0.8238248668,1.2100112943,0.2829502367,0.776716702,0.7288198187,1.8760551424,1.0212670869,0.5742042828,0.8746747506,0.757620496,1.0688761623,0.862381892,0.9480311908,0.5945255638,1.3186996066,0.8071349895,1.3233437939,1.3830053173,0.7907838801,0.8259027051,0.3236853354,1.0972698988,0.3983558286,1.0538622459,0.5569115281,0.8657167997,0.6147872226,1.3070073684,0.7705185254,0.2640660823,1.8985854763,2.1067355211,1.1166792574
0.4900331602,0.9188180298,1.0816973638,1.1266401511,1.1122221969,0.8947222052,1.0452437535,0.8046962526,1.2556350112,0.2971477497,0.8075237086,0.7397202674,1.8800136034,1.044657902,0.6132712892,0.8970891474,0.7931213479,1.076394141,0.8620836938,0.9751700597,0.5701444303,1.3687928571,0.8500486489,1.3726851906,1.4173368061,0.8228961347,0.8492686053,0.3326131485,1.1378533083,0.4109566398,1.1284402953,0.5695686835,0.9159004309,0.6212726267,1.3492968416,0.8050436577,0.2874482402,1.9735244286,2.0983636069,1.1465805228
0.4678575133,0.9529306222,1.1249271664,1.1707357325,1.1408029946,0.9219845311,1.059345645,0.7876528733,1.3031395212,0.3148621157,0.8404693241,0.7545116309,1.8838901484,1.0697823732,0.6560565993,0.9216282673,0.8306396688,1.0853351744,0.8649277127,1.0060446846,0.5490173625,1.4192939696,0.8951924876,1.423532527,1.4530193289,0.8572232129,0.8742648421,0.3440228029,1.1787001879,0.4271266679,1.2032602519,0.5864944471,0.9682935772,0.6312671824,1.393712299,0.8423728482,0.3141789719,2.0476573372,2.0913136928,1.1790981912
0.4490197013,0.9893044008,1.1700597678,1.2149335208,1.1696030865,0.9498845284,1.0756566629,0.7727783555,1.3531654016,0.3360716075,0.8754681525,0.772403108,1.887727765,1.0979009883,0.7017878623,0.9484682565,0.8701170515,1.0976657403,0.8709836078,1.0397691833,0.5312102601,1.4719032483,0.9424939098,1.4754479347,1.4900869453,0.8936868629,0.900913098,0.3579245939,1.2226438464,0.4474646337,1.2783286484,0.6079343471,1.0228050368,0.6443003096,1.440987284,0.8803038606,0.3467172535,2.1210260808,2.0856366572,1.2146798745
