ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,ID9,ID10,ID11,ID12,ID13,ID14,ID15,ID16,ID17,ID18,ID19,ID20,ID21,ID22,ID23,ID24,ID25,ID26,ID27,ID28,ID29,ID30,ID31,ID32,ID33,ID34,ID35,ID36,ID37,ID38,ID39,ID40
2.7958970361,4.6264319069,5.2112697069,4.6277246138,4.4072812291,4.2388140431,4.7796759138,4.1333532602,5.100157548,3.310171216,4.3189235546999996,3.5933580393,4.9104055723,4.4381677774,3.4641479526,3.8968245946,4.9216829122,4.3084599311,3.4621713214,4.3718434635,2.8397095292,5.3880615187,6.0844852707,5.3838567277,6.0665061624,4.2167987594,5.9215764778,3.7315830167,4.725671578,3.1359449629,3.2208255224,3.1630751777,5.4977394333,3.1701256234,5.0812295611,3.9144526677,2.926364021,4.7570367969,5.7596378478,4.5467190839
2.856114763,4.6967986472,5.28135563,4.7093111712,4.4751431696,4.2995988702,4.8306547955,4.1771618994,5.1847445067,3.4091009273,4.3856482885,3.6283400172,4.9601717088,4.5062037508,3.5343386242,3.9387496279,4.9797087893,4.4049105166,3.5489137961,4.4439123543,2.8966516176,5.4874024937,6.1497352517,5.4897941216,6.1374929721000004,4.2933588907,5.980670646,3.7885979382,4.8103612094,3.1726831771,3.3921540863,3.1963952341,5.5664169044,3.2053280373,5.1679657273,3.9783226636,2.953524376,4.9193058248,5.7787637808,4.6298998608
2.9228487855,4.7726079688,5.3570567009,4.7978115302,4.5485392003,4.363733356,4.8871683106,4.2260002708,5.2754193123,3.5124569186,4.4554045857,3.6690236473,5.012758129,4.5799956198,3.6129920577,3.9836391338,5.0429564951,4.5062189926,3.6422188555,4.5232240405,2.9605041566,5.5935738145,6.2202094875,5.6022569804,6.2124210648,4.3742813449,6.0431851155,3.8490855697,4.9024788757,3.2147643825,3.5665878358,3.2359776373,5.6412394225,3.2462968991,5.2607945062,4.0489007511,2.9893655938,5.083918003,5.7998720033,4.7184898924
2.9962196896,4.8539348683,5.4385031187,4.8932782167,4.6276350458,4.4314024256,4.9493074122,4.280081464,5.372253339,3.6202670433,4.5283025049,3.7156784377,5.0683572831,4.6596744093,3.7002586229,4.0318607773,5.1115060866,4.6123502486,3.7421666613,4.609890965,3.0314038173,5.7065403002,6.2959996844,5.721184609,6.2915000704,4.4596127262,6.109428182,3.9132157565,5.0020858358,3.2625101278,3.7442780448,3.2821073621,5.7223677672,3.2933107539,5.3597289355,4.1263681994,3.0343026427,5.2510260008,5.8232668594,4.812533344
3.0762514065,4.9409007876,5.5257698047,4.9957609657,4.7125648865,4.5027626301,5.0172136687,4.3396380442,5.4752841116,3.7324471184,4.6045268929,3.7686202834,5.127127909,4.745316202,3.7961742921,4.083589938,5.1854808912,4.7232579885,3.8486359628,4.7039799885,3.1094187459,5.8262150947,6.377181158,5.8464686481,6.3748571071,4.5494865285,6.1797219887,3.9810930961,5.1091808716,3.3161867211,3.925318168,3.3351252574,5.8098662135,3.3466179325,5.4648062214,4.2108150517,3.0886937175,5.4207668164,5.8492091202,4.9120509348
3.1629995403,5.0334491454,5.6188442784,5.1052466574,4.8034066857,4.5779509445,5.0909258202,4.4047857461,5.5844943678,3.8490183933,4.6841629668,3.8281239997,5.1891795527,4.8368915994,3.9007398627,4.13911932,5.2649232959,4.838762639,3.9615845507,4.8054088468,3.1945179808,5.9523947517,6.4638111834,5.9779138607,6.4626025425,4.6438915529,6.2542812818,4.052842744,5.223654402,3.3760426212,4.1097613006,3.395317032,5.9037952001,3.406413814,5.5760296631,4.3023193245,3.1527936478,5.5932614175,5.8779300701,5.0170310663
3.2564243373,5.1316213026,5.7177459212,5.2216196724,4.9001102475,4.6569698255,5.1704694773,4.4756192654,5.6998422015,3.9697929293,4.767295764,3.8943915241,5.2546373714,4.9344542098,4.0138541843,4.1986486596,5.3498491964,4.9588097161,4.080903928,4.9141440572,3.2867442004,6.0849473713,6.5558188961,6.1153321296,6.5548207338,4.7428259818,6.3333154637,4.1285218048,5.3454611019,3.4423315658,4.2976921715,3.4628817824,6.0041414475,3.4727763731,5.6933337782,4.4008962213,3.2268720883,5.7685391276,5.9095507337,5.1274108315
3.3564604518,5.2353587714,5.822408092,5.3448481399,5.0027483289,4.7399495158,5.2558161492,4.552187592,5.8211760628,4.0947000857,4.854012589,3.9675914554,5.3234978354,5.0379213435,4.1353918817,4.2623467457,5.4402667913,5.0832080898,4.2064287675,5.0300556244,3.385934616,6.2236025605,6.6532203143,6.2584152463,6.6514609409,4.8463170151,6.4170099114,4.2081263058,5.4743774059,3.5152049565,4.489092464,3.5380228853,6.1108838114,3.545900608,5.8165848762,4.5064565356,3.3110234196,5.9466414113,5.9442504109,5.2430220504
3.4630016061,5.344580029,5.9327491544,5.4747222605,5.11124717,4.8268955148,5.3469087988,4.6344792753,5.948435339,4.223601577,4.9443054792,4.0478432596,5.3957997528,5.1473737315,4.2651733294,4.3304142745,5.5361242435,5.2118362401,4.3379386363,5.1533275075,3.4920569963,6.3682354873,6.7558511386,6.4068834871,6.752525199,4.9542589378,6.5054708125,4.2916569343,5.6102549955,3.5947521178,4.68395129,3.6208455903,6.2239331823,3.6258363411,5.9456472603,4.6190069335,3.4053827146,6.1275301616,5.9820612721,5.3638106144
3.5759096732,5.4591402146,6.0486084088,5.6112193442,5.2258898887,4.9183411767,5.443659115,4.7224080141,6.0814046447,4.3562611541,5.0382698532,4.1352952196,5.4714908439,5.2663213688,4.4039693133,4.4029400141,5.6373518439,5.3474802217,4.4752435886,5.2877850395,3.6049495336,6.5221072977,6.863647434,6.5620326425,6.8578719552,5.0666362876,6.5988004744,4.3790176359,5.7552925927,3.6811473889,4.882200263,3.7115291523,6.3431569791,3.7128607309,6.0803866356,4.7383608328,3.5118644671,6.3111162801,6.0230276774,5.4895900999
3.6950100801,5.5789302689,6.1698827141,5.7570375471,5.3501185246,5.0178365208,5.5458848147,4.8158934676,6.2202404985,4.4925292819,5.1358464685,4.2315466974,5.550546847,5.3866164728,4.5540591369,4.480214718,5.7437958232,5.4848434734,4.618148494,5.4230025748,3.7244038694,6.6771527461,6.976431353,6.7239556757,6.9674088996,5.183297826,6.6970299678,4.4701446955,5.9062865991,3.7744453143,5.0837465999,3.8121111433,6.4684595237,3.8103028035,6.2219716597,4.8646829225,3.629827813,6.4973361107,6.0671487743,5.6209120257
3.8200671937,5.7039148123,6.2964309762,5.9067005062,5.4748224512,5.1154032448,5.6534894093,4.9147538933,6.3677807497,4.6321611735,5.2374948401,4.337416651,5.6328507175,5.5129680373,4.705570008,4.5646210914,5.8554099764,5.6250436761,4.767777379,5.5658512957,3.8502395921,6.837556092,7.093971579,6.8857656955,7.0809369313,5.3044739763,6.8001481715,4.5648725425,6.0613474682,3.8756533375,5.2884494031,3.9216637724,6.5996462945,3.910767423,6.3715816662,5.0007239375,3.7543386251,6.6859442567,6.1143720173,5.7605762007
3.9509029722,5.8356874621,6.4292503117,6.0613174133,5.6063022337,5.2185918162,5.76631463,5.0188056851,6.516958315,4.7753191015,5.3459230403,4.445155472,5.7182534539,5.6440051471,4.8652554888,4.6539242436,5.9720923036,5.7678325976,4.9250417598,5.7146280641,3.9822282845,7.0018182187,7.2161134583,7.0516770159,7.1981946252,5.4325829403,6.9081165833,4.6630511126,6.2215916077,3.9870534743,5.4961305259,4.0350964684,6.7374697891,4.0186297594,6.5203347839,5.1402162049,3.8887252087,6.8768261007,6.1646073271,5.898756427
4.0873754321,5.9737078685,6.5696770162,6.220485104,5.7422873587,5.3252471113,5.8854064533,5.1278019618,6.6711682707,4.9239842966,5.4549355017,4.5611629004,5.8066725489,5.780027394,5.0317150316,4.7446105874,6.0951762408,5.9137330752,5.0810514142,5.8689221783,4.1206425372,7.1700838921,7.3426441248,7.2211551826000004,7.3190009518,5.5631390619,7.0208268497,4.7645447837,6.3871526534,4.0994795419,5.7065900459,4.1565378842,6.8838343092,4.1323353138,6.6752338481,5.2853526215,4.0330109797,7.069663505,6.2177055761,6.0432170752
4.2307623197,6.1107360378,6.7089259556,6.384714127,5.8831138896,5.4355880274,6.0117867854,5.2414648205,6.8287641255,5.0745994233,5.5670208723,4.6845382753000004,5.8981135907,5.9206397583,5.2041356595,4.8405108958,6.2249893213,6.0622443368,5.2438020169,6.0282726838,4.2672813242,7.341774916,7.4741694326,7.3934128738,7.4432013147,5.6952481336,7.138140503,4.8690763364,6.5573210911,4.2212281561,5.9195865859,4.2860400359,7.0303235665,4.252392559,6.834678774,5.4351794741,4.1864884761,7.2641792283,6.2736167361,6.1908158341
4.3808976584,6.254516091,6.8552072602,6.5534195752,6.0284111015,5.5493992824,6.1374289176,5.3596067569,6.9907383205,5.2240871817,5.6816083215,4.8147403192,5.9938350107,6.0655928949,5.3822348653,4.941919276,6.3536119453,6.2134460095,5.4102973332,6.19234237,4.4180355671,7.5164919601,7.6121746269,7.5681463246,7.5717837775,5.8309391532,7.259924334,4.9764677453,6.7320264084,4.3485435961,6.1348266019,4.4230327585,7.183581395,4.3788006016,6.9980266736,5.5906018464,4.3490692963,7.4601242818,6.3326317146,6.3418567167
